id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
127617818,2022/07/23 12:15 PM,2022-07-23,2022-07-23 16:15:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 03:19:35 UTC,2022-07-24 14:24:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127617818,https://inaturalist-open-data.s3.amazonaws.com/photos/216676395/medium.jpg,,false,"Hauling Rd 1, Millinocket, ME 04462, USA",45.8824689566,-68.7097342291,1901,,,,1901,,,false,,,pearly everlasting,Anaphalis margaritacea,pearly everlasting,Plantae,52833,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anaphalis,Anaphalis margaritacea,
127617819,2022/07/23 12:15 PM,2022-07-23,2022-07-23 16:15:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 03:19:36 UTC,2022-08-10 20:59:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127617819,https://inaturalist-open-data.s3.amazonaws.com/photos/216676436/medium.jpg,,false,"Hauling Rd 1, Millinocket, ME 04462, USA",45.8824689566,-68.7097342291,1901,,,,1901,,,false,,,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,,
127617820,2022/07/23 12:16 PM,2022-07-23,2022-07-23 16:16:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 03:19:36 UTC,2023-02-25 03:00:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127617820,https://inaturalist-open-data.s3.amazonaws.com/photos/216676432/medium.jpg,,false,"Hauling Rd 1, Millinocket, ME 04462, USA",45.8824689566,-68.7097342291,1901,,,,1901,,open,false,,,trembling aspen,Populus tremuloides,trembling aspen,Plantae,54840,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus tremuloides,
127617822,2022/07/23 12:15 PM,2022-07-23,2022-07-23 16:15:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 03:19:37 UTC,2022-07-24 14:24:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127617822,https://inaturalist-open-data.s3.amazonaws.com/photos/216676493/medium.jpg,,false,"Hauling Rd 1, Millinocket, ME 04462, USA",45.8824689566,-68.7097342291,1901,,,,1901,,open,false,,,fireweed,Chamaenerion angustifolium,fireweed,Plantae,564969,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Chamaenerion,Chamaenerion angustifolium,
127617824,2022/07/23 12:15 PM,2022-07-23,2022-07-23 16:15:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 03:19:37 UTC,2022-07-24 03:19:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127617824,https://inaturalist-open-data.s3.amazonaws.com/photos/216676487/medium.jpg,,false,"Hauling Rd 1, Millinocket, ME 04462, USA",45.8824689566,-68.7097342291,1901,,,,1901,,,false,,,Insects,Insecta,Insects,Insecta,47158,Animalia,Arthropoda,Insecta,,,,,
127623405,2022/07/23 12:23 PM,2022-07-23,2022-07-23 16:23:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:18 UTC,2022-07-24 14:24:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623405,https://inaturalist-open-data.s3.amazonaws.com/photos/216678861/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Indian tobacco,Lobelia inflata,Indian tobacco,Plantae,62351,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,Lobelia inflata,
127623407,2022/07/23 12:26 PM,2022-07-23,2022-07-23 16:26:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:18 UTC,2022-08-15 13:55:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623407,https://inaturalist-open-data.s3.amazonaws.com/photos/216678898/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Crimson Erineum Mite,Aceria elongata,Crimson Erineum Mite,Arachnida,973003,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Eriophyidae,Aceria,Aceria elongata,
127623408,2022/07/23 12:26 PM,2022-07-23,2022-07-23 16:26:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:19 UTC,2022-11-05 05:40:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623408,https://inaturalist-open-data.s3.amazonaws.com/photos/216678929/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,red raspberry,Rubus idaeus,red raspberry,Plantae,54436,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus idaeus,
127623410,2022/07/23 12:30 PM,2022-07-23,2022-07-23 16:30:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:19 UTC,2022-07-28 20:16:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623410,https://inaturalist-open-data.s3.amazonaws.com/photos/216678964/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,open,false,,,American mountain ash,Sorbus americana,American mountain ash,Plantae,54265,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbus,Sorbus americana,
127623411,2022/07/23 12:30 PM,2022-07-23,2022-07-23 16:30:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:19 UTC,2022-07-24 04:20:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623411,https://inaturalist-open-data.s3.amazonaws.com/photos/216678994/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Crossocerus,Crossocerus,,Insecta,1251253,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crossocerus,,
127623415,2022/07/23 12:30 PM,2022-07-23,2022-07-23 16:30:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:20 UTC,2022-07-28 20:09:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623415,https://inaturalist-open-data.s3.amazonaws.com/photos/216679014/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,open,false,,,red maple,Acer rubrum,red maple,Plantae,48098,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,
127623417,2022/07/23 12:30 PM,2022-07-23,2022-07-23 16:30:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:20 UTC,2022-07-29 21:27:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623417,https://inaturalist-open-data.s3.amazonaws.com/photos/216679046/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Marsh meadow grasshopper,Pseudochorthippus curtipennis,Marsh meadow grasshopper,Insecta,458943,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Pseudochorthippus,Pseudochorthippus curtipennis,
127623418,2022/07/23 12:30 PM,2022-07-23,2022-07-23 16:30:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:20 UTC,2022-07-24 04:20:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623418,https://inaturalist-open-data.s3.amazonaws.com/photos/216679080/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Bees and Apoid Wasps,Apoidea,Bees and Apoid Wasps,Insecta,47222,Animalia,Arthropoda,Insecta,Hymenoptera,,,,
127623419,2022/07/23 12:30 PM,2022-07-23,2022-07-23 16:30:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:21 UTC,2022-07-24 04:20:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623419,https://inaturalist-open-data.s3.amazonaws.com/photos/216679101/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Insects,Insecta,Insects,Insecta,47158,Animalia,Arthropoda,Insecta,,,,,
127623421,2022/07/23 12:31 PM,2022-07-23,2022-07-23 16:31:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:21 UTC,2023-02-25 03:00:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623421,https://inaturalist-open-data.s3.amazonaws.com/photos/216679139/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,open,false,,,Scirpus Bulrushes,Scirpus,Scirpus Bulrushes,Plantae,49371,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Scirpus,,
127623423,2022/07/23 12:32 PM,2022-07-23,2022-07-23 16:32:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:21 UTC,2022-07-28 20:15:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623423,https://inaturalist-open-data.s3.amazonaws.com/photos/216679168/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,heath speedwell,Veronica officinalis,heath speedwell,Plantae,129020,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica officinalis,
127623424,2022/07/23 12:32 PM,2022-07-23,2022-07-23 16:32:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:22 UTC,2022-12-19 20:11:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623424,https://inaturalist-open-data.s3.amazonaws.com/photos/216679194/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,pearly everlasting,Anaphalis margaritacea,pearly everlasting,Plantae,52833,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anaphalis,Anaphalis margaritacea,
127623425,2022/07/23 12:32 PM,2022-07-23,2022-07-23 16:32:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:22 UTC,2022-07-24 04:20:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623425,https://inaturalist-open-data.s3.amazonaws.com/photos/216679228/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Insects,Insecta,Insects,Insecta,47158,Animalia,Arthropoda,Insecta,,,,,
127623426,2022/07/23 12:32 PM,2022-07-23,2022-07-23 16:32:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:23 UTC,2022-07-28 20:14:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623426,https://inaturalist-open-data.s3.amazonaws.com/photos/216679254/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,open,false,,,red maple,Acer rubrum,red maple,Plantae,48098,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,
127623428,2022/07/23 12:33 PM,2022-07-23,2022-07-23 16:33:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:23 UTC,2022-07-24 05:07:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623428,https://inaturalist-open-data.s3.amazonaws.com/photos/216679282/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,fusca-group Field Ants,Formica fusca,fusca-group Field Ants,Insecta,1204075,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,,
127623429,2022/07/23 12:33 PM,2022-07-23,2022-07-23 16:33:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:23 UTC,2023-03-03 20:45:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623429,https://inaturalist-open-data.s3.amazonaws.com/photos/216679303/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Haircap Moss Family,Polytrichaceae,Haircap Moss Family,Plantae,55333,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,,,
127623431,2022/07/23 12:33 PM,2022-07-23,2022-07-23 16:33:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:24 UTC,2022-07-24 05:07:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623431,https://inaturalist-open-data.s3.amazonaws.com/photos/216679366/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,New York Carpenter Ant,Camponotus novaeboracensis,New York Carpenter Ant,Insecta,143252,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus novaeboracensis,
127623432,2022/07/23 12:33 PM,2022-07-23,2022-07-23 16:33:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:24 UTC,2022-07-24 04:20:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623432,https://inaturalist-open-data.s3.amazonaws.com/photos/216679395/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Insects,Insecta,Insects,Insecta,47158,Animalia,Arthropoda,Insecta,,,,,
127623433,2022/07/23 12:33 PM,2022-07-23,2022-07-23 16:33:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:24 UTC,2022-12-13 22:55:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623433,https://inaturalist-open-data.s3.amazonaws.com/photos/216679431/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Cinquefoil Masked Bee,Hylaeus basalis,Cinquefoil Masked Bee,Insecta,199052,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Hylaeus,Hylaeus basalis,
127623436,2022/07/23 12:35 PM,2022-07-23,2022-07-23 16:35:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:25 UTC,2023-06-15 18:55:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623436,https://inaturalist-open-data.s3.amazonaws.com/photos/216679491/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Haircap Moss Family,Polytrichum piliferum,bristly haircap moss,Plantae,67905,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,Polytrichum piliferum,
127623437,2022/07/23 12:38 PM,2022-07-23,2022-07-23 16:38:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:25 UTC,2023-02-25 02:59:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623437,https://inaturalist-open-data.s3.amazonaws.com/photos/216679529/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,open,false,,,paper birch,Betula papyrifera,paper birch,Plantae,49883,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula papyrifera,
127623438,2022/07/23 12:38 PM,2022-07-23,2022-07-23 16:38:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:25 UTC,2022-07-24 04:20:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623438,https://inaturalist-open-data.s3.amazonaws.com/photos/216679577/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Fenusini,Fenusini,,Insecta,366771,Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,,,
127623439,2022/07/23 12:39 PM,2022-07-23,2022-07-23 16:39:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:26 UTC,2022-09-27 07:19:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623439,https://inaturalist-open-data.s3.amazonaws.com/photos/216679632/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,"Leafcutter, Mortar, and Resin Bees",Megachile,"Leafcutter, Mortar, and Resin Bees",Insecta,52784,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,,
127623440,2022/07/23 12:40 PM,2022-07-23,2022-07-23 16:40:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:26 UTC,2023-02-25 02:59:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623440,https://inaturalist-open-data.s3.amazonaws.com/photos/216679726/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Carex sect. Cyperoideae,Cyperoideae,Carex sect. Cyperoideae,Plantae,633264,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,,
127623441,2022/07/23 12:41 PM,2022-07-23,2022-07-23 16:41:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:26 UTC,2022-08-03 20:52:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623441,https://inaturalist-open-data.s3.amazonaws.com/photos/216679777/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,,false,,,Crimson Erineum Mite,Aceria elongata,Crimson Erineum Mite,Arachnida,973003,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Eriophyidae,Aceria,Aceria elongata,
127623443,2022/07/23 12:41 PM,2022-07-23,2022-07-23 16:41:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:20:27 UTC,2022-07-28 20:08:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623443,https://inaturalist-open-data.s3.amazonaws.com/photos/216679822/medium.jpg,,false,"Unnamed Road, North Penobscot, ME 04462, USA",45.9044380344,-68.719552272,2972,,,,2972,,open,false,,,red maple,Acer rubrum,red maple,Plantae,48098,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,
127623817,2022/07/23 5:32 PM,2022-07-23,2022-07-23 21:32:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:24:43 UTC,2022-07-25 16:38:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623817,https://inaturalist-open-data.s3.amazonaws.com/photos/216688622/medium.jpg,,false,"North Penobscot, ME 04777, USA",45.9084136,-68.6149365,194,,,,194,,open,false,,,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza melodia,
127623818,2022/07/23 5:32 PM,2022-07-23,2022-07-23 21:32:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:24:43 UTC,2022-07-26 16:39:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623818,https://inaturalist-open-data.s3.amazonaws.com/photos/216688659/medium.jpg,,false,"North Penobscot, ME 04777, USA",45.9084136,-68.6149365,194,,,,194,,open,false,,,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza melodia,
127623819,2022/07/23 5:34 PM,2022-07-23,2022-07-23 21:34:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:24:44 UTC,2022-07-24 14:24:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623819,https://inaturalist-open-data.s3.amazonaws.com/photos/216688697/medium.jpg,,false,"North Penobscot, ME 04777, USA",45.9084136,-68.6149365,194,,,,194,,,false,,,white meadowsweet,Spiraea alba,white meadowsweet,Plantae,126823,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea alba,
127623820,2022/07/23 5:35 PM,2022-07-23,2022-07-23 21:35:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:24:44 UTC,2022-07-24 04:24:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623820,https://inaturalist-open-data.s3.amazonaws.com/photos/216688748/medium.jpg,,false,"North Penobscot, ME 04777, USA",45.9084136,-68.6149365,194,,,,194,,,false,,,Violet-toothed Polypore,Trichaptum biforme,violet-toothed polypore,Fungi,125705,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Trichaptum,Trichaptum biforme,
127623823,2022/07/23 5:35 PM,2022-07-23,2022-07-23 21:35:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:24:44 UTC,2022-07-25 16:37:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127623823,https://inaturalist-open-data.s3.amazonaws.com/photos/216688773/medium.jpg,,false,"North Penobscot, ME 04777, USA",45.9084136,-68.6149365,194,,,,194,,open,false,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,Branta canadensis,
127623824,2022/07/23 5:36 PM,2022-07-23,2022-07-23 21:36:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:24:45 UTC,2022-07-24 04:24:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127623824,https://inaturalist-open-data.s3.amazonaws.com/photos/216688807/medium.jpg,,false,"North Penobscot, ME 04777, USA",45.9084136,-68.6149365,194,,,,194,,,false,,,Clover Looper Moth,Caenurgina crassiuscula,Clover Looper Moth,Insecta,52900,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Caenurgina,Caenurgina crassiuscula,
127624603,2022-07-23 14:52:00-04:00,2022-07-23,2022-07-23 18:52:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:31:26 UTC,2023-05-28 15:44:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127624603,https://inaturalist-open-data.s3.amazonaws.com/photos/216690392/medium.jpg,,false,"Penobscot County, US-ME, US",45.8555108538,-68.7502418362,37,,,,37,,,false,,,haircap mosses,Polytrichum piliferum,bristly haircap moss,Plantae,67905,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,Polytrichum piliferum,
127626145,2022/07/23 6:48 PM,2022-07-23,2022-07-23 22:48:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:49:17 UTC,2022-07-24 04:49:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127626145,https://inaturalist-open-data.s3.amazonaws.com/photos/216692896/medium.jpg,,false,"Sherman Lumber Company Rd, Patten, ME 04765, USA",45.9321843091,-68.6130702495,649,,,,649,,,false,,,Ectemnius maculosus,Ectemnius maculosus,,Insecta,486048,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Ectemnius,Ectemnius maculosus,
127626146,2022/07/23 6:48 PM,2022-07-23,2022-07-23 22:48:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:49:17 UTC,2022-07-25 11:10:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127626146,https://inaturalist-open-data.s3.amazonaws.com/photos/216692946/medium.jpg,,false,"Sherman Lumber Company Rd, Patten, ME 04765, USA",45.9321843091,-68.6130702495,649,,,,649,,,false,,,white meadowsweet,Spiraea alba,white meadowsweet,Plantae,126823,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea alba,
127626148,2022/07/23 6:48 PM,2022-07-23,2022-07-23 22:48:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:49:18 UTC,2022-07-24 04:49:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127626148,https://inaturalist-open-data.s3.amazonaws.com/photos/216692975/medium.jpg,,false,"Sherman Lumber Company Rd, Patten, ME 04765, USA",45.9321843091,-68.6130702495,649,,,,649,,,false,,,Wild Lettuces,Lactuca,wild lettuces,Plantae,53106,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,,
127626149,2022/07/23 6:48 PM,2022-07-23,2022-07-23 22:48:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:49:18 UTC,2023-11-03 01:21:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127626149,https://inaturalist-open-data.s3.amazonaws.com/photos/216693015/medium.jpg,,false,"Sherman Lumber Company Rd, Patten, ME 04765, USA",45.9321843091,-68.6130702495,649,,,,649,,,false,,,Ancistrocerus,Ancistrocerus,,Insecta,127788,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Ancistrocerus,,
127626150,2022/07/23 6:50 PM,2022-07-23,2022-07-23 22:50:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:49:18 UTC,2022-07-24 17:22:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127626150,https://inaturalist-open-data.s3.amazonaws.com/photos/216693038/medium.jpg,,false,"Sherman Lumber Company Rd, Patten, ME 04765, USA",45.9321843091,-68.6130702495,649,,,,649,,,false,,,common milkweed,Asclepias syriaca,common milkweed,Plantae,47911,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias syriaca,
127626152,2022/07/23 6:51 PM,2022-07-23,2022-07-23 22:51:00 UTC,Eastern Time (US & Canada),209231,krechmer,Kelly Krechmer,2022-07-24 04:49:19 UTC,2022-07-25 00:10:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127626152,https://inaturalist-open-data.s3.amazonaws.com/photos/216693060/medium.jpg,,false,"Sherman Lumber Company Rd, Patten, ME 04765, USA",45.9321843091,-68.6130702495,649,,,,649,,open,false,,,red clover,Trifolium pratense,Red Clover,Plantae,51875,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium pratense,
