"scientific.name","common.name","observed.on","location","latitude","longitude","listing.status"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.31501,-68.337326,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3072668,-68.1901217,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Alca torda","Razorbill",NA,NA,44.2219221,-68.3371925,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Sterna paradisaea","Arctic Tern",NA,NA,44.3403019,-68.0582428,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3173389,-68.1996059,"state endangered"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3508187,-68.194043,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3385984,-68.2733291,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3146368,-68.3434689,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2219221,-68.3371925,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2219221,-68.3371925,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2219221,-68.3371925,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Asio flammeus","Short-eared Owl",NA,NA,44.3403019,-68.0582428,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3376008,-68.0548096,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3362915,-68.1848838,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.4084752,-68.2463949,"state endangered"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3072668,-68.1901217,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3650609,-68.2055798,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2373,-68.3025,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3297579,-68.184886,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3469312,-68.1873322,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3216934,-68.2285072,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3439849,-68.204155,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3585554,-68.1881655,"state endangered"
"Alca torda","Razorbill",NA,NA,44.33056,-68.04944,"state threatened"
"Bartramia longicauda","Upland Sandpiper",NA,NA,44.3403019,-68.0582428,"state threatened"
"Bartramia longicauda","Upland Sandpiper",NA,NA,44.3403019,-68.0582428,"state threatened"
"Bartramia longicauda","Upland Sandpiper",NA,NA,44.3403019,-68.0582428,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3146368,-68.3434689,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2833961,-68.3667183,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.4267926,-68.3651733,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2373,-68.3025,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3325833,-68.2222919,"state endangered"
"Aquila chrysaetos","Golden Eagle",NA,NA,44.3403019,-68.0582428,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.332404,-68.060664,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3281462,-68.1749725,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Sterna paradisaea","Arctic Tern",NA,NA,44.3385984,-68.2733291,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3385984,-68.2733291,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.331216,-68.2673264,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3521482,-68.1946063,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3385984,-68.2733291,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.375481,-68.1922996,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3385984,-68.2733291,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3146482,-68.190547,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547095,-68.2147121,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3153124,-68.1902933,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.300125,-68.3509,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3292206,-68.1822252,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Nycticorax nycticorax","Black-crowned Night-Heron",NA,NA,44.3689929,-68.2054424,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3469312,-68.1907654,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3510205,-68.1898588,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3874275,-68.1787491,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3386444,-68.1846714,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3324746,-68.0603456,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3386074,-68.273136,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2316668,-68.3256161,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2407104,-68.3071411,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.233752,-68.3198708,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3606172,-68.1912804,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3386398,-68.0454782,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.233752,-68.3198708,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.233752,-68.3198708,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3386398,-68.0454782,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.2426166,-68.299427,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3396485,-68.1772259,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3427683,-68.2723251,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3289251,-68.1741893,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3396485,-68.1772259,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3401344,-68.2357615,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3172775,-68.3402824,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.328269,-68.1930828,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.328269,-68.1930828,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494477,-68.1911945,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494324,-68.1882977,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3416724,-68.2074601,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.328269,-68.1766891,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3323825,-68.2460403,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3072668,-68.1901217,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2781461,-68.3553886,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.357733,-68.2759094,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3493863,-68.1878257,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3331807,-68.1883192,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3081267,-68.2333374,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2781461,-68.3553886,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3072668,-68.1901217,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3547872,-68.1897354,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3547872,-68.1897354,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3433296,-68.1856477,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3494526,-68.1878144,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2316668,-68.3256161,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3148786,-68.2359391,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.320651,-68.1887506,"state endangered"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3385984,-68.2733291,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.233752,-68.3198708,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.233752,-68.3198708,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3534831,-68.2260418,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3242409,-68.2499805,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2373,-68.3025,"state endangered"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3324746,-68.0603456,"state threatened"
"Bucephala islandica","Barrow's Goldeneye",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3324746,-68.0603456,"state threatened"
"Histrionicus histrionicus","Harlequin Duck",NA,NA,44.3403019,-68.0582428,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.2373,-68.3025,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.373349,-68.2593441,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3207266,-68.1896245,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.298958,-68.311584,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Alca torda","Razorbill",NA,NA,44.3403019,-68.0582428,"state threatened"
"Fratercula arctica","Atlantic Puffin",NA,NA,44.3393197,-68.1778049,"state threatened"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3621513,-68.1964302,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3385984,-68.2733291,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3231322,-68.1873536,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3547872,-68.1897354,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3109519,-68.3220863,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,44.3393197,-68.1778049,"state endangered"
